#ra, dec, redshift, g_ab, r_ab, i_ab, z_ab, absmag_r_total, bulge_n, disk_n, BulgeHalfLightRadius, gal_type, mass_stellar, mass_halo
10.0943, 0.0290, 1.3521, 28.3163, 27.8874, 26.9193, 26.3791, -19.8033, 4.0000, 1.0000, 0.1090, nan, 0.3054, 1.7213
10.0962, 0.0298, 0.4622, 27.0754, 25.5920, 24.9001, 24.5306, -17.7420, 4.0000, 1.0000, 0.0000, nan, 0.0830, 3.3566
10.0967, 0.0295, 0.3653, 25.9241, 24.8072, 24.4042, 24.1808, -17.2841, 4.0000, 1.0000, 0.0000, nan, 0.0358, 1.9795
10.0974, 0.0283, 1.1415, 21.8686, 21.5614, 21.4578, 20.9656, -23.2268, 4.0000, 1.0000, 0.3148, nan, 1.6408, 84.5165
10.0952, 0.0286, 0.3299, 28.1715, 27.4248, 27.4174, 27.4319, -13.7070, 4.0000, 1.0000, 0.0000, nan, 0.0004, 1.7213
10.0902, -0.0894, 0.7098, 27.3636, 26.6564, 25.8717, 25.6530, -17.6534, 4.0000, 1.0000, 0.0000, nan, 0.0363, 3.2705
10.0880, -0.0973, 1.1356, 26.2490, 26.0840, 25.7139, 25.0323, -19.6797, 4.0000, 1.0000, 0.0000, nan, 0.1737, 9.8976
10.0887, -0.0961, 2.7278, 27.3750, 27.1989, 27.1621, 27.1851, -19.8436, 4.0000, 1.0000, 0.2291, nan, 0.0834, 4.0451
10.0918, -0.0943, 0.4396, 26.8292, 25.3114, 24.6104, 24.2221, -17.9663, 4.0000, 1.0000, 0.0000, nan, 0.1272, 5.0779
10.0886, -0.0949, 4.0839, 28.4809, 27.7344, 27.7209, 27.7527, -19.6816, 4.0000, 1.0000, 0.0000, nan, 0.0708, 3.8730
10.0904, -0.0945, 0.3535, 27.3965, 26.2345, 25.8734, 25.6827, -15.6674, 4.0000, 1.0000, 0.0000, nan, 0.0056, 1.7213
10.0901, -0.0955, 2.3492, 26.5145, 26.5222, 26.6549, 26.5685, -20.1778, 4.0000, 1.0000, 0.0000, nan, 0.1137, 10.4139
10.0895, -0.0955, 0.8354, 28.0345, 27.8665, 27.5054, 27.3696, -16.1014, 4.0000, 1.0000, 0.0000, nan, 0.0044, 2.0656
10.0894, -0.0952, 1.6084, 27.3463, 27.4772, 27.3463, 27.3701, -17.8401, 4.0000, 1.0000, 0.0000, nan, 0.0113, 1.8934
10.0980, -0.0887, 0.2888, 28.0846, 27.4867, 27.4623, 27.4620, -13.3791, 4.0000, 1.0000, 0.0000, nan, 0.0003, 0.7746
10.0970, -0.0889, 1.1796, 27.9773, 27.9956, 27.8553, 27.2849, -17.1486, 4.0000, 1.0000, 0.0000, nan, 0.0107, 2.3238
10.0940, -0.0896, 1.2464, 27.6299, 27.1020, 26.8835, 26.3133, -18.5247, 4.0000, 1.0000, 0.0000, nan, 0.0383, 4.7336
10.0955, -0.0884, 0.9519, 26.1021, 25.7121, 25.0500, 24.5166, -19.6485, 4.0000, 1.0000, 0.0000, nan, 0.1543, 9.2951
10.0948, -0.0886, 1.8582, 26.3451, 26.5603, 26.1404, 25.9232, -20.3158, 4.0000, 1.0000, 0.0000, nan, 0.1215, 13.2541
10.0936, -0.0931, 2.5287, 27.2134, 27.2343, 27.2402, 27.3170, -20.0367, 4.0000, 1.0000, 0.3272, nan, 0.1485, 8.1762
10.0935, -0.0932, 1.2783, 22.1935, 21.9843, 21.5933, 21.0801, -24.2847, 4.0000, 1.0000, 1.0988, nan, 19.5475, 2462.2527
10.0941, -0.0922, 3.0173, 27.7929, 26.8744, 26.8774, 27.1912, -20.9442, 4.0000, 1.0000, 0.0000, nan, 0.2402, 17.0410
10.0938, -0.0914, 0.4144, 23.7452, 22.8643, 22.7476, 22.6791, -19.0030, 4.0000, 1.0000, 0.1304, nan, 0.0461, 3.0123
10.0943, -0.0910, 0.6180, 26.3153, 25.6316, 25.1167, 24.9449, -17.8836, 4.0000, 1.0000, 0.0000, nan, 0.0404, 3.7869
10.0961, -0.0901, 2.1095, 27.2439, 27.3352, 27.4010, 27.3452, -18.9589, 4.0000, 1.0000, 0.0000, nan, 0.0402, 5.3361
10.0951, -0.0906, 1.0262, 24.0775, 23.6899, 23.4848, 23.2622, -20.6249, 4.0000, 1.0000, 0.0979, nan, 0.1708, 9.6394
10.0950, -0.0904, 1.0723, 27.4867, 27.3646, 27.2958, 27.0120, -16.9705, 4.0000, 1.0000, 0.0000, nan, 0.0053, 1.9795
10.0930, -0.0933, 3.4024, 28.7901, 27.6511, 27.5052, 27.6689, -20.1049, 4.0000, 1.0000, 0.0000, nan, 0.0971, 6.9713
10.0920, -0.0933, 0.2817, 27.4758, 26.6020, 26.2566, 26.0872, -14.6859, 4.0000, 1.0000, 0.0000, nan, 0.0028, 3.0984
10.0919, -0.0933, 0.0873, 26.6192, 26.6125, 26.6449, 26.6556, -11.5219, 4.0000, 1.0000, 0.0000, nan, 0.0000, 2.4098
10.0919, -0.0923, 1.8157, 24.3227, 24.7328, 24.2745, 24.1564, -21.6420, 4.0000, 1.0000, 0.0000, nan, 0.3094, 16.2664
10.0932, -0.0921, 1.2798, 26.6118, 26.2208, 25.9165, 25.4428, -20.1663, 4.0000, 1.0000, 0.0516, nan, 0.1877, 10.3279
10.0929, -0.0889, 0.8177, 29.3328, 27.8781, 26.8056, 26.2046, -17.9047, 4.0000, 1.0000, 0.0546, nan, 0.0825, 2.8402
10.0911, -0.0907, 2.4186, 27.9385, 27.7379, 28.0433, 27.6250, -20.4652, 4.0000, 1.0000, 0.0656, nan, 0.2673, 10.5000
10.0911, -0.0928, 0.9901, 26.1547, 25.8300, 25.2935, 24.7308, -19.6565, 4.0000, 1.0000, 0.1325, nan, 0.2030, 9.5533
10.0912, -0.0926, 2.4173, 27.8603, 27.8693, 27.9672, 27.9606, -18.8934, 4.0000, 1.0000, 0.0000, nan, 0.0391, 4.4754
10.0922, -0.0915, 0.9685, 26.6219, 26.3073, 25.6955, 25.2194, -18.7762, 4.0000, 1.0000, 0.0033, nan, 0.0563, 4.9057
10.0910, -0.0919, 2.7060, 27.4131, 27.3019, 27.3959, 27.4296, -20.3991, 4.0000, 1.0000, 0.0000, nan, 0.2120, 9.7254
10.0918, -0.0914, 0.8305, 25.7443, 24.6583, 23.6863, 23.0803, -21.4836, 4.0000, 1.0000, 0.2721, nan, 1.3174, 5.9385
10.0985, -0.0991, 1.1599, 28.2536, 27.9872, 27.5923, 26.8769, -17.8649, 4.0000, 1.0000, 0.0000, nan, 0.0298, 3.7869
10.0973, -0.1000, 1.9873, 27.6987, 27.7765, 27.7975, 27.6922, -19.1944, 4.0000, 1.0000, 0.0000, nan, 0.0682, 5.2500
10.0973, -0.0992, 0.6738, 27.6129, 26.3346, 25.4224, 25.1384, -18.0010, 4.0000, 1.0000, 0.0000, nan, 0.0489, 2.5820
10.0941, -0.0990, 0.8347, 26.6020, 26.1836, 25.4921, 25.1300, -18.5087, 4.0000, 1.0000, 0.1526, nan, 0.0627, 4.9057
10.0956, 0.0291, 1.1934, 27.3423, 26.9170, 26.5271, 25.7983, -19.1421, 4.0000, 1.0000, 0.0000, nan, 0.1073, 8.0041
10.0997, 0.0218, 0.1453, 25.0642, 25.1113, 25.1744, 25.2189, -14.1127, 4.0000, 1.0000, 0.0000, nan, 0.0003, 1.3771
10.0889, 0.0215, 0.2902, 26.5897, 25.7479, 25.4696, 25.3168, -15.5315, 4.0000, 1.0000, 0.0000, nan, 0.0057, 1.5492
10.0899, 0.0202, 1.7861, 25.1282, 25.3213, 24.9607, 24.7247, -22.0577, 4.0000, 1.0000, 0.1567, nan, 1.1567, 30.1230
10.0904, 0.0217, 1.6926, 26.0235, 26.0903, 26.0963, 25.9932, -19.9826, 4.0000, 1.0000, 0.0000, nan, 0.1518, 13.6844
10.0915, 0.0188, 1.5637, 26.3710, 26.4482, 26.3947, 26.2617, -19.6325, 4.0000, 1.0000, 0.0000, nan, 0.1325, 9.0369
10.0921, 0.0191, 4.3318, 27.3602, 26.2774, 26.1569, 26.2276, -21.9546, 4.0000, 1.0000, 0.0000, nan, 0.4865, 24.1845
10.0929, 0.0213, 1.9424, 26.0841, 26.2475, 25.8701, 25.5492, -22.8230, 4.0000, 1.0000, 0.1698, nan, 1.6246, 64.1189
10.0925, 0.0203, 1.2312, 24.4064, 24.4443, 24.3156, 23.8553, -20.9278, 4.0000, 1.0000, 0.1493, nan, 0.3497, 30.5533
10.0923, 0.0216, 1.1878, 24.5618, 24.5684, 24.4004, 23.8588, -21.0817, 4.0000, 1.0000, 0.0000, nan, 0.3356, 22.4631
10.0931, 0.0193, 1.4842, 26.7119, 26.6304, 26.3354, 26.2877, -18.5625, 4.0000, 1.0000, 0.0000, nan, 0.0199, 4.1312
10.0926, 0.0200, 1.6120, 26.5123, 26.6949, 26.4283, 26.4232, -18.6689, 4.0000, 1.0000, 0.0000, nan, 0.0392, 7.4016
10.0914, 0.0211, 2.0719, 27.4816, 27.6095, 27.4767, 27.1490, -20.1182, 4.0000, 1.0000, 0.0000, nan, 0.1851, 9.0369
10.0912, 0.0195, 1.8067, 27.3433, 27.4035, 27.4375, 27.3347, -18.7147, 4.0000, 1.0000, 0.0000, nan, 0.0259, 4.3893
10.0918, 0.0204, 0.9373, 24.7114, 24.1934, 23.5169, 23.0070, -21.4565, 4.0000, 1.0000, 0.0881, nan, 1.1506, 29.7787
10.0972, 0.0128, 3.1601, 28.2061, 27.6447, 27.6381, 27.9253, -18.9524, 4.0000, 1.0000, 0.0000, nan, 0.0341, 4.5615
10.0975, 0.0137, 0.6612, 27.7873, 27.5944, 27.3183, 27.2445, -15.6161, 4.0000, 1.0000, 0.0000, nan, 0.0018, 2.0656
10.0974, 0.0135, 2.5463, 26.4705, 26.3368, 26.7125, 26.5375, -19.2583, 4.0000, 1.0000, 0.0000, nan, 0.0284, 6.7992
10.0985, 0.0125, 1.5722, 27.9665, 27.2509, 25.9369, 25.1185, -22.0853, 4.0000, 1.0000, 0.7508, nan, 3.1509, 33.9960
10.0980, 0.0127, 2.6290, 25.9840, 26.0218, 26.0410, 26.1213, -21.1333, 4.0000, 1.0000, 0.0000, nan, 0.4520, 20.4836
10.0975, 0.0161, 2.9103, 27.4478, 27.4212, 27.4633, 27.5028, -19.2887, 4.0000, 1.0000, 0.0000, nan, 0.0296, 5.3361
10.0988, 0.0146, 1.7379, 26.9546, 27.0691, 27.0274, 26.9453, -18.8835, 4.0000, 1.0000, 0.0000, nan, 0.0471, 6.4549
10.0979, 0.0160, 1.2320, 26.5507, 26.3331, 26.0788, 25.5499, -19.7929, 4.0000, 1.0000, 0.0000, nan, 0.1522, 6.8853
10.0981, 0.0157, 1.3284, 26.2873, 25.8580, 25.3267, 24.8589, -21.6407, 4.0000, 1.0000, 0.1388, nan, 1.0943, 22.3771
10.0961, 0.0140, 1.1176, 28.5608, 27.3142, 26.4162, 25.5266, -19.7501, 4.0000, 1.0000, 0.0000, nan, 0.1899, 2.0656
10.0957, 0.0150, 1.3827, 24.4554, 24.2769, 23.7649, 23.3863, -23.4475, 4.0000, 1.0000, 0.4771, nan, 6.2472, 120.9223
10.0956, 0.0150, 1.6864, 27.4106, 27.5086, 27.2217, 27.0087, -19.3617, 4.0000, 1.0000, 0.0000, nan, 0.0870, 5.0779
10.0959, 0.0148, 0.5978, 23.4514, 22.1368, 21.2473, 20.8869, -22.0178, 4.0000, 1.0000, 0.5382, nan, 3.8976, 182.2872
10.0955, 0.0158, 2.0325, 26.6407, 26.7154, 26.8001, 26.7732, -19.5137, 4.0000, 1.0000, 0.0000, nan, 0.0781, 8.3484
10.0966, 0.0158, 1.5421, 26.3092, 26.3888, 26.3279, 26.1909, -19.6731, 4.0000, 1.0000, 0.0000, nan, 0.1474, 8.5205
10.0968, 0.0143, 0.7712, 28.5661, 27.6148, 26.6396, 26.2302, -17.3724, 4.0000, 1.0000, 0.0000, nan, 0.0257, 3.3566
10.0980, 0.0142, 1.3946, 27.2504, 27.1457, 26.7357, 26.4011, -19.7349, 4.0000, 1.0000, 0.0459, nan, 0.1221, 8.3484
10.0988, 0.0218, 1.2028, 26.6326, 26.1658, 25.8555, 25.2289, -20.1724, 4.0000, 1.0000, 0.0000, nan, 0.2128, 11.0164
10.0986, 0.0218, 0.9256, 27.7039, 27.1557, 26.3803, 25.8568, -18.1719, 4.0000, 1.0000, 0.0000, nan, 0.0504, 2.7541
10.0966, 0.0216, 1.2083, 25.3301, 25.3538, 25.2094, 24.7042, -20.0353, 4.0000, 1.0000, 0.0000, nan, 0.1767, 12.5656
10.0966, 0.0218, 0.7531, 26.8447, 25.6843, 24.6227, 24.3324, -19.0949, 4.0000, 1.0000, 0.0000, nan, 0.1200, 6.9713
10.0984, 0.0199, 1.0625, 26.9435, 26.1963, 25.4318, 24.6041, -19.5822, 4.0000, 1.0000, 0.3922, nan, 0.1108, 5.1639
10.0988, 0.0199, 1.9681, 27.2298, 27.3015, 27.3761, 27.3138, -19.0617, 4.0000, 1.0000, 0.0000, nan, 0.0455, 2.3238
10.0940, -0.0994, 1.2382, 26.7859, 26.8221, 26.6907, 26.2085, -18.5219, 4.0000, 1.0000, 0.0000, nan, 0.0320, 2.6680
10.0940, -0.0990, 1.0863, 27.2629, 26.7670, 26.2701, 25.5456, -18.9753, 4.0000, 1.0000, 0.0000, nan, 0.1181, 7.3156
10.0956, -0.0990, 1.6036, 26.1073, 26.1442, 25.5635, 25.3126, -21.4822, 4.0000, 1.0000, 0.1137, nan, 0.8749, 26.1640
10.0954, -0.0996, 1.4044, 27.6400, 27.7186, 27.5533, 27.3312, -18.2033, 4.0000, 1.0000, 0.0000, nan, 0.0296, 1.7213
10.0944, -0.0999, 0.7377, 28.3225, 26.9548, 25.9065, 25.4959, -17.9706, 4.0000, 1.0000, 0.1479, nan, 0.0510, 2.8402
10.0946, -0.0993, 2.0323, 27.6062, 27.7506, 27.6878, 27.5053, -19.1478, 4.0000, 1.0000, 0.0000, nan, 0.0887, 7.2295
10.0959, -0.0995, 1.4938, 26.3730, 26.4276, 26.2810, 26.1179, -19.8629, 4.0000, 1.0000, 0.0000, nan, 0.1604, 9.3812
10.0924, -0.0990, 0.4057, 25.2834, 24.0425, 23.5742, 23.2946, -18.9309, 4.0000, 1.0000, 0.1398, nan, 0.0938, 5.5943
10.0919, -0.0995, 1.3548, 28.6329, 27.7004, 26.5722, 25.9406, -20.4991, 4.0000, 1.0000, 0.0740, nan, 0.4188, 4.5615
10.0905, -0.0991, 1.1446, 28.0653, 26.0107, 24.8497, 24.0112, -21.6052, 4.0000, 1.0000, 0.4085, nan, 2.9740, 2.6680
10.0996, -0.0880, 1.6360, 26.6096, 26.6982, 26.6873, 26.6049, -19.1565, 4.0000, 1.0000, 0.0000, nan, 0.0493, 5.2500
10.0992, -0.0895, 0.5927, 26.1487, 25.3486, 24.9517, 24.8857, -17.6574, 4.0000, 1.0000, 0.0000, nan, 0.0131, 2.0656
10.0991, -0.0892, 1.8245, 27.8301, 27.8721, 27.8916, 27.7486, -18.4717, 4.0000, 1.0000, 0.0000, nan, 0.0269, 3.7869
10.0996, -0.0922, 0.4921, 27.4394, 25.9893, 25.3561, 25.0361, -17.2989, 4.0000, 1.0000, 0.0000, nan, 0.0377, 3.7869
10.0997, -0.0913, 0.6284, 25.1841, 24.5499, 24.0787, 23.9621, -18.8214, 4.0000, 1.0000, 0.1350, nan, 0.0708, 4.5615
10.0998, -0.0901, 1.4156, 27.2264, 27.2660, 27.0041, 26.7500, -19.0191, 4.0000, 1.0000, 0.1772, nan, 0.0886, 6.0246
10.0990, -0.0983, 1.3563, 22.3953, 22.0772, 21.8840, 21.6970, -23.4541, 4.0000, 1.0000, 0.2058, nan, 3.3481, 120.8362
10.0980, -0.0974, 0.5705, 29.3269, 27.9069, 27.0373, 26.6702, -16.1241, 4.0000, 1.0000, 0.0000, nan, 0.0200, 3.7008
10.0979, -0.0973, 2.3338, 27.5482, 27.5597, 27.6827, 27.5862, -19.2254, 4.0000, 1.0000, 0.0000, nan, 0.0513, 5.8525
10.0974, -0.0984, 0.5364, 27.2766, 26.9852, 26.9309, 26.9285, -15.2752, 4.0000, 1.0000, 0.0000, nan, 0.0012, 2.3238
10.0973, -0.0986, 1.6959, 27.6771, 27.9315, 27.7665, 27.8186, -16.9444, 4.0000, 1.0000, 0.0000, nan, 0.0030, 1.2910
10.0984, -0.0978, 2.6810, 27.1822, 26.7372, 26.9259, 26.8364, -22.8280, 4.0000, 1.0000, 0.1137, nan, 1.8635, 41.3115
10.0988, -0.0943, 3.7662, 27.7228, 27.0491, 26.8953, 26.9560, -19.3664, 4.0000, 1.0000, 0.0000, nan, 0.0275, 3.2705
10.0980, -0.0954, 1.3116, 25.3958, 25.3085, 25.0726, 24.7149, -20.8168, 4.0000, 1.0000, 0.0665, nan, 0.4690, 18.5902
10.0946, -0.0987, 0.8179, 26.3167, 24.6226, 23.4842, 22.8398, -21.2046, 4.0000, 1.0000, 0.4965, nan, 1.5581, 16.4385
10.0961, -0.0966, 1.5409, 25.2871, 25.2884, 24.9784, 24.7831, -21.4971, 4.0000, 1.0000, 0.1605, nan, 0.6754, 18.6763
10.0958, -0.0978, 1.4127, 27.9239, 27.5616, 26.7393, 26.2236, -20.1277, 4.0000, 1.0000, 0.0856, nan, 0.3427, 2.6680
10.0971, -0.0898, 2.2249, 27.7108, 27.7069, 27.7662, 27.7232, -19.6584, 4.0000, 1.0000, 0.0000, nan, 0.0872, 6.7131
10.0981, -0.0896, 0.3031, 23.4960, 22.7254, 22.4436, 22.2969, -18.8147, 4.0000, 1.0000, 0.0000, nan, 0.0990, 6.9713
10.0961, -0.0916, 2.0903, 27.0618, 27.3565, 27.2972, 27.0511, -18.5029, 4.0000, 1.0000, 0.0000, nan, 0.0148, 3.0984
10.0984, -0.0921, 1.2653, 27.9228, 27.5888, 27.1522, 26.5566, -18.8465, 4.0000, 1.0000, 0.0000, nan, 0.0904, 5.8525
10.0979, -0.0923, 3.2448, 27.1522, 26.5206, 26.4685, 26.6529, -21.6216, 4.0000, 1.0000, 0.1215, nan, 0.4138, 21.7746
10.0976, -0.0916, 0.4910, 28.8345, 27.5364, 26.9777, 26.6770, -15.5710, 4.0000, 1.0000, 0.0000, nan, 0.0083, 2.0656
10.0885, -0.0988, 1.9685, 27.1870, 27.3484, 27.0680, 26.7151, -20.4783, 4.0000, 1.0000, 0.0472, nan, 0.3542, 13.0820
10.0928, -0.0969, 0.7377, 24.9367, 24.4535, 23.7380, 23.5603, -19.7852, 4.0000, 1.0000, 0.0000, nan, 0.1999, 14.9754
10.0916, -0.0984, 1.3349, 26.2252, 26.0718, 25.8824, 25.5405, -19.5853, 4.0000, 1.0000, 0.1142, nan, 0.0935, 8.8648
10.0922, -0.0986, 0.8372, 27.1689, 26.8268, 26.0925, 25.8144, -17.8155, 4.0000, 1.0000, 0.0000, nan, 0.0328, 3.7869
10.0928, -0.0954, 1.2675, 24.4945, 24.3900, 24.3150, 23.9363, -20.6023, 4.0000, 1.0000, 0.0000, nan, 0.1779, 13.8566
10.0943, 0.0214, 0.7874, 27.1311, 26.8939, 26.2142, 26.0354, -17.3001, 4.0000, 1.0000, 0.0000, nan, 0.0168, 3.4426
10.0956, 0.0200, 1.0153, 27.2507, 26.8141, 26.5871, 26.3770, -17.4143, 4.0000, 1.0000, 0.0000, nan, 0.0074, 2.8402
10.0958, 0.0201, 2.0119, 30.5103, 29.4067, 28.9295, 28.1996, -19.8045, 4.0000, 1.0000, 0.0000, nan, 0.1508, 3.1844
10.0956, 0.0212, 0.7308, 26.4105, 25.8632, 25.1927, 25.1449, -17.8587, 4.0000, 1.0000, 0.0000, nan, 0.0186, 4.0451
10.0955, 0.0212, 1.3834, 24.3829, 24.0445, 23.7440, 23.5058, -21.9445, 4.0000, 1.0000, 0.0892, nan, 1.0107, 58.6107
10.0953, 0.0206, 2.4535, 25.6374, 25.4379, 25.6436, 25.3614, -22.8457, 4.0000, 1.0000, 0.2096, nan, 2.7110, 74.4468
10.0952, 0.0211, 0.1830, 27.6574, 27.0661, 26.8433, 26.7289, -13.0114, 4.0000, 1.0000, 0.0000, nan, 0.0006, 1.0328
10.0982, 0.0177, 1.5252, 27.7054, 27.7859, 27.7099, 27.5598, -18.3891, 4.0000, 1.0000, 0.0000, nan, 0.0362, 4.2172
10.0988, 0.0180, 0.7440, 26.8661, 26.7407, 26.4005, 26.3274, -16.8266, 4.0000, 1.0000, 0.0000, nan, 0.0058, 1.1189
10.0975, 0.0182, 0.4896, 28.8567, 27.6606, 27.2188, 26.9872, -15.2112, 4.0000, 1.0000, 0.0000, nan, 0.0028, 1.6352
10.0974, 0.0185, 2.7471, 27.4768, 27.4048, 27.4793, 27.5364, -19.5022, 4.0000, 1.0000, 0.0000, nan, 0.0371, 5.9385
10.0972, 0.0184, 1.8341, 26.6147, 26.8462, 26.4281, 26.1253, -20.9984, 4.0000, 1.0000, 0.1492, nan, 0.5243, 18.0738
10.0969, 0.0190, 0.8152, 28.1584, 26.8693, 25.7696, 25.2900, -18.4446, 4.0000, 1.0000, 0.0000, nan, 0.0881, 5.0779
10.0978, 0.0165, 0.7046, 23.2229, 22.5207, 21.7151, 21.4242, -21.9760, 4.0000, 1.0000, 0.6562, nan, 2.6237, 74.5329
10.0976, 0.0167, 1.4818, 27.3869, 27.4900, 27.4451, 27.3544, -18.1418, 4.0000, 1.0000, 0.0000, nan, 0.0195, 3.7869
10.0962, 0.0184, 0.9150, 28.4112, 27.6637, 26.6798, 26.2525, -17.4803, 4.0000, 1.0000, 0.0000, nan, 0.0129, 1.8934
10.0972, 0.0170, 1.9874, 26.6591, 26.7398, 26.5969, 26.3030, -21.1055, 4.0000, 1.0000, 0.0000, nan, 0.5329, 20.7418
10.0939, 0.0214, 1.5021, 26.6708, 26.6216, 26.2680, 25.9555, -20.2036, 4.0000, 1.0000, 0.2490, nan, 0.2325, 10.6721
10.0948, 0.0195, 1.5462, 26.7464, 26.8071, 26.6723, 26.5046, -19.6443, 4.0000, 1.0000, 0.0000, nan, 0.1403, 8.9508
10.0943, 0.0166, 1.5252, 26.9837, 27.0692, 27.0178, 26.9017, -18.9166, 4.0000, 1.0000, 0.0000, nan, 0.0554, 5.5943
10.0948, 0.0167, 0.5978, 28.0336, 26.5462, 25.6145, 25.2139, -17.7866, 4.0000, 1.0000, 0.0000, nan, 0.0868, 2.4098
10.0940, 0.0174, 0.6235, 26.3948, 25.0473, 24.2919, 24.0303, -18.8720, 4.0000, 1.0000, 0.0693, nan, 0.0808, 5.5943
10.0938, 0.0175, 3.3109, 27.7942, 27.1958, 27.1645, 27.3696, -19.4319, 4.0000, 1.0000, 0.0884, nan, 0.0593, 9.5533
10.0945, 0.0187, 2.5200, 27.5826, 27.5671, 27.8742, 27.7992, -17.5260, 4.0000, 1.0000, 0.0000, nan, 0.0044, 2.7541
10.0960, 0.0168, 1.4984, 26.4274, 26.4177, 26.1449, 25.9304, -20.3910, 4.0000, 1.0000, 0.0000, nan, 0.3078, 14.2008
10.0958, 0.0180, 0.5972, 28.9514, 27.5333, 26.6468, 26.2867, -16.7430, 4.0000, 1.0000, 0.0000, nan, 0.0231, 2.7541
10.0996, 0.0104, 0.1810, 26.2934, 26.5391, 26.7265, 26.8535, -13.0089, 4.0000, 1.0000, 0.0000, nan, 0.0001, 2.4098
10.0990, 0.0112, 0.7717, 29.0896, 27.8620, 26.7922, 26.3983, -17.1529, 4.0000, 1.0000, 0.0000, nan, 0.0204, 2.7541
10.0998, 0.0112, 2.9230, 28.0046, 27.8704, 27.8966, 27.9528, -19.5963, 4.0000, 1.0000, 0.0000, nan, 0.0768, 6.4549
10.0990, 0.0118, 1.0616, 27.8249, 27.8136, 27.5391, 27.0111, -17.0595, 4.0000, 1.0000, 0.0000, nan, 0.0060, 2.1516
10.0994, 0.0117, 1.3532, 28.0642, 27.9543, 27.7241, 27.4118, -17.9738, 4.0000, 1.0000, 0.0000, nan, 0.0361, 2.0656
10.0992, 0.0133, 0.3654, 26.9839, 25.8783, 25.5275, 25.3228, -16.1160, 4.0000, 1.0000, 0.0000, nan, 0.0107, 2.4098
10.0989, 0.0145, 2.4875, 27.1661, 26.9586, 27.0359, 26.9634, -19.5369, 4.0000, 1.0000, 0.0000, nan, 0.0382, 5.9385
10.0994, 0.0143, 1.6688, 26.8841, 26.9950, 26.6602, 26.4460, -20.2344, 4.0000, 1.0000, 0.1382, nan, 0.2508, 10.3279
10.0998, 0.0131, 1.1059, 26.0648, 26.0310, 25.7829, 25.1944, -19.0605, 4.0000, 1.0000, 0.0842, nan, 0.0571, 4.8197
10.0996, 0.0209, 0.9216, 27.5747, 27.0087, 26.0728, 25.6837, -17.9146, 4.0000, 1.0000, 0.0000, nan, 0.0135, 3.9590
10.0990, 0.0205, 0.9912, 27.5008, 27.5557, 27.4607, 27.2652, -16.4089, 4.0000, 1.0000, 0.0000, nan, 0.0028, 1.2049
10.0993, 0.0203, 1.1089, 28.1517, 26.8672, 25.9069, 25.0897, -20.2158, 4.0000, 1.0000, 0.0000, nan, 0.5688, 7.0574
10.0998, 0.0181, 0.5631, 28.1310, 26.9888, 26.2833, 25.9876, -16.6795, 4.0000, 1.0000, 0.0000, nan, 0.0215, 1.8934
10.0897, 0.0435, 1.1210, 22.6598, 22.4350, 22.1237, 21.5113, -23.3947, 4.0000, 1.0000, 0.7286, nan, 8.8716, 232.7216
10.0893, 0.0437, 0.5850, 26.9389, 25.6789, 25.0638, 24.8704, -17.8013, 4.0000, 1.0000, 0.0000, nan, 0.0228, 3.0984
10.0931, 0.0389, 1.7285, 27.3623, 27.3654, 27.1314, 26.7460, -20.2103, 4.0000, 1.0000, 0.0000, nan, 0.2665, 8.4344
10.0929, 0.0396, 1.2248, 28.0935, 27.9683, 27.6331, 27.0187, -17.9704, 4.0000, 1.0000, 0.0000, nan, 0.0231, 2.0656
10.0931, 0.0401, 2.8575, 27.8508, 27.7741, 27.8449, 27.9140, -19.1811, 4.0000, 1.0000, 0.0000, nan, 0.0451, 5.4221
10.0931, 0.0407, 0.4884, 27.6803, 26.2955, 25.7179, 25.4368, -16.7816, 4.0000, 1.0000, 0.0000, nan, 0.0186, 2.5820
10.0929, 0.0401, 1.2252, 26.9738, 26.9891, 26.8074, 26.3182, -18.7001, 4.0000, 1.0000, 0.0000, nan, 0.0668, 4.8197
10.0927, 0.0436, 0.9248, 26.5472, 25.9216, 25.1259, 24.5484, -19.7208, 4.0000, 1.0000, 0.1165, nan, 0.2133, 3.7008
10.0928, 0.0430, 0.5504, 25.5587, 24.6512, 24.1408, 23.8905, -18.8405, 4.0000, 1.0000, 0.0000, nan, 0.1107, 6.9713
10.0923, 0.0430, 0.8651, 28.9521, 27.8703, 26.9441, 26.3070, -17.7614, 4.0000, 1.0000, 0.0000, nan, 0.0496, 2.2377
10.0907, 0.0419, 0.5197, 28.7370, 27.7886, 27.4366, 27.2952, -14.9931, 4.0000, 1.0000, 0.0000, nan, 0.0017, 1.2910
10.0908, 0.0418, 1.3268, 23.8579, 23.7273, 23.5012, 23.1780, -22.3175, 4.0000, 1.0000, 0.0935, nan, 1.2047, 51.4673
10.0986, 0.0336, 0.7227, 26.9673, 26.5836, 25.9148, 25.7478, -17.6965, 4.0000, 1.0000, 0.0000, nan, 0.0215, 3.6148
10.0988, 0.0333, 0.2805, 28.2911, 27.7462, 27.7682, 27.7998, -12.9768, 4.0000, 1.0000, 0.0000, nan, 0.0002, 0.9467
10.0979, 0.0346, 1.1422, 27.1509, 27.1223, 26.8995, 26.2964, -18.1398, 4.0000, 1.0000, 0.0000, nan, 0.0300, 3.6148
